Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Oct 22, 2019",64.2,64.6,61.02,62,4584700,-
"Oct 21, 2019",65.29,66.5,64.16,65.77,3076500,0.9953087167070218
"Oct 18, 2019",66.26,66.93,64.53,66.08,4819400,0.9292645197581212
"Oct 17, 2019",67.09,68,66.76,67.03,3496800,0.9467514124293785
"Oct 16, 2019",69.7,69.95,66.51,67.69,6061400,-
"Oct 15, 2019",68.76,71.27,68.38,71.11,10576600,-
"Oct 14, 2019",70.46,71.24,69.55,70.8,2218100,0.9922915206727401
"Oct 11, 2019",71.37,72.89,70.9,71.35,2391800,0.9695610816687049
"Oct 10, 2019",72.86,73.78,71.01,71.01,2282200,0.9223275750097416
"Oct 09, 2019",74.22,75.06,72.75,72.86,1490100,-
"Oct 08, 2019",76.01,76.35,72.58,73.59,3156600,-
"Oct 07, 2019",76.99,77.43,75,76.99,1432200,1.0060107147523847
"Oct 04, 2019",77,77.78,75.28,76.53,1799500,1.0094974277799762
"Oct 03, 2019",73.9,78.49,73.39,76.83,2605800,1.008267716535433
"Oct 02, 2019",74.5,75.78,73.66,73.85,1388700,-
"Oct 01, 2019",76.43,77.49,75.21,75.81,1378100,-
"Sep 30, 2019",76.13,77,74.29,76.2,1356500,1.0021041557075223
"Sep 27, 2019",79.69,79.82,75.09,76.04,2347400,0.9502624343914022
"Sep 26, 2019",79.25,80.62,78.61,79.75,920000,0.9652626482691842
"Sep 25, 2019",79.12,79.99,76.08,79.6,1924100,-
"Sep 24, 2019",82.43,82.93,79.46,80.02,2145400,-
"Sep 23, 2019",82.29,83.6,81.8,82.62,677000,0.9998789785792086
"Sep 20, 2019",85,85.35,81.5,82.63,2050100,0.9762523629489602
"Sep 19, 2019",85.2,85.35,83.25,84.62,1266600,1.048964918805008
"Sep 18, 2019",84.4,86,83.5,84.55,1835400,-
"Sep 17, 2019",81.49,84.82,79.53,84.64,2539900,-
"Sep 16, 2019",78.5,80.99,78.26,80.67,1630100,1.0230818008877616
"Sep 13, 2019",81.57,82.48,78.27,78.85,1416800,0.9813316739265713
"Sep 12, 2019",81.45,82.65,79.9,81.53,1955100,1.0366179275270184
"Sep 11, 2019",80,81.86,78.5,80.71,2013600,-
"Sep 10, 2019",77,81.22,76.81,80.35,2813200,-
"Sep 09, 2019",85.75,85.94,77.2,78.65,6713800,0.9208523592085237
"Sep 06, 2019",92,96.5,84.86,85.41,7289700,0.9237508111615834
"Sep 05, 2019",94.24,94.38,88.51,92.69,4991800,-
"Sep 04, 2019",93.95,96,93.18,93.53,2400700,-
"Sep 03, 2019",91.5,94.24,90.75,92.46,1538900,-
"Aug 30, 2019",91.82,92.42,89.02,91.67,1186100,0.9993459064646244
"Aug 29, 2019",91.5,92.68,90.7,90.87,851800,0.9903007846556233
"Aug 28, 2019",91.16,91.38,88.71,90.16,1148300,-
"Aug 27, 2019",92.6,93.69,90.44,91.73,825800,-
"Aug 26, 2019",92.33,93.5,91.45,91.76,697400,1.0014187493179092
"Aug 23, 2019",93.14,94.13,90.41,91.63,1368400,1.0024067388688327
"Aug 22, 2019",93.48,95.5,91.57,93.88,883000,1.0076204786948588
"Aug 21, 2019",92.86,94.18,92.35,93.01,760000,-
"Aug 20, 2019",93,93.57,91.14,91.41,746100,-
"Aug 19, 2019",94.18,96.2,92.89,93.17,1226000,1.0069166756727548
"Aug 16, 2019",92.12,95,92.08,92.53,1259300,0.969408067050812
"Aug 15, 2019",92.77,93.44,89.69,90.64,1079800,0.9835069444444445
"Aug 14, 2019",93.2,94.52,89.89,92.65,1265700,-
"Aug 13, 2019",92.06,96.22,92.06,95.45,1167200,-
